song_id,artist,album,title,duration,playcount,rating,rating_interpretation
329,DOROTHY,ROCKISDEAD,After Midnight,2:29,1.0,undefined,never-rated
330,Bad Books,II,The After Party,3:33,,0,not-rated
331,Beirut,Gulag Orkestar,After The Curtain,2:55,,0,not-rated
332,Grails,Chalice Hymnal,After the Funeral,10:18,,undefined,never-rated
333,Real Estate,In Mind,After The Moon,4:50,3.0,undefined,never-rated
334,Cursive,Such Blinding Stars For Starving Eyes,After The Movies,4:26,,0,not-rated
335,Mumford and Sons,Sigh No More,After The Storm,4:09,,0,not-rated
336,Mr. Gnome,Deliver This Creature,After the Sun,5:17,1.0,0,not-rated
337,Wolf Alice,Visions Of A Life,After The Zero Hour,3:24,,undefined,never-rated
338,Joyero,Release the Dogs,After You,5:09,,undefined,never-rated
339,Kitten Forever,7 Hearts,Afterbite,1:49,1.0,undefined,never-rated
340,Arcade Fire,Reflektor,Afterlife,5:53,4.0,0,not-rated
341,Kal Marks,Universal Care,The Afterlife,2:33,1.0,undefined,never-rated
342,Youth Lagoon,The Year of Hibernation,Afternoon,4:14,1.0,0,not-rated
343,M. Ward,Post-War,Afterword/Rag,3:33,,0,not-rated
344,The Mars Volta,The Bedlam In Goliath,Agadez,6:44,,0,not-rated
345,Why?,Eskimo Snow,Against Me,5:11,,0,not-rated
346,The Mountain Goats,We Shall All Be Healed,Against Pollution,3:42,,0,not-rated
347,Cold War Kids,Loyalty To Loyalty,Against Privacy,3:46,,0,not-rated
348,Lightning Dust,Fantasy,Agatha,4:10,2.0,0,not-rated
349,The Electronic Anthology Project,If You're Not Gonna Dance Then Piss And Go To Bed,Age I Felt,5:07,2.0,0,not-rated
350,Sufjan Stevens,The Age Of Adz,Age Of Adz,7:58,16.0,0,not-rated
351,Cayetana,Tired Eyes,Age of Consent (New Order),3:46,1.0,undefined,never-rated
352,Thao and The Get Down Stay Down,We the Common,Age of Ice,3:09,2.0,0,not-rated
353,The Mountain Goats,All Eternals Deck,Age Of Kings,4:13,2.0,0,not-rated
354,Alvvays,Alvvays,The Agency Group,4:30,,0,not-rated
355,Forth Wanderers,Forth Wanderers,Ages Ago,2:15,9.0,undefined,never-rated
356,Miya Folick,Give It To Me,Aging,4:09,14.0,undefined,never-rated
357,Glass Animals,How To Be A Human Being,Agnes,4:31,,undefined,never-rated
358,Screaming Females,All at Once,Agnes Martin,4:14,5.0,undefined,never-rated
359,"Bonnie ""Prince"" Billy",Greatest Palace Music,"Agnes, Queen Of Sorrow",3:14,,0,not-rated
360,The Flaming Lips,The Mushroom Tapes,Agonizing,3:26,,0,not-rated
361,Super Whatevr,Never Nothing,Ah Oo Oh,2:11,,undefined,never-rated
362,Cola Jet Set,El Fin Del Mundo,Ahora Te Quiero Más,3:17,,undefined,never-rated
363,Haruomi Hosono,Hosono House,Ai Ai Gasa,0:19,71.0,undefined,never-rated
364,Girl Band,The Talkies,Aibophobia,2:41,1.0,undefined,never-rated
365,Moonface,This One’s for the Dancer & This One’s for the Dancer’s Bouquet,Aidan’s Ear,4:39,2.0,undefined,never-rated
366,Ryan Pollie,Ryan Pollie,Aim Slow,2:33,,undefined,never-rated
367,The Jayhawks,Music From The North Country: The Jayhawks Anthology,Ain't No End [Album Version],3:46,,0,not-rated
368,Adam Arcuragi,Old Lonesome Sound,Ain't No Grave,3:16,,0,not-rated
369,Natalie Prass,The Future And The Past,Ain't Nobody,4:19,2.0,undefined,never-rated
370,Lucero,Tennessee,Ain't So Lonely,3:26,3.0,0,not-rated
371,Modest Mouse,Everywhere And His Nasty Parlour Tricks [EP],The Air,4:33,1.0,0,not-rated
372,Waxahatchee,Ivy Tripp,Air,3:11,3.0,undefined,never-rated
373,Kurt Vile,Wakin On A Pretty Daze,Air Bud,6:30,2.0,0,not-rated
374,Haruomi Hosono,Philharmony,Air - Condition (2019 Remastering),4:37,,undefined,never-rated
375,Rolling Blackouts Coastal Fever,Hope Downs,An Air Conditioned Man,4:51,1.0,undefined,never-rated
376,Dive,Oshin,Air Conditioning,4:29,1.0,0,not-rated
377,Xiu Xiu,Remixed & Covered,The Air Force,3:47,,undefined,never-rated
378,The Go! Team,"Thunder, Lightning, Strike",Air Raid GTR,0:40,,0,not-rated
379,Crystal Castles,Crystal Castles,Air War,4:13,,0,not-rated
380,Radiohead,OK Computer,Airbag,4:45,2.0,0,not-rated
381,Animal Collective,Tangerine Reef,Airpipe (To A New Transition),6:03,2.0,undefined,never-rated
382,Local Natives,Gorilla Manor,Airplanes,3:57,,0,not-rated
383,Horse Jumper of Love,So Divine,Airport,3:41,1.0,undefined,never-rated
384,Built To Spill,There Is No Enemy,Aisle 13,3:17,,0,not-rated
385,Mogwai,Every Country's Sun,aka 47,4:16,,undefined,never-rated
386,Beirut,March Of The Zapotec / Realpeople Holland [Disc 1],The Akara,3:54,,0,not-rated
387,Otoboke Beaver,ITEKOMA HITS,akimahenka,1:13,,undefined,never-rated
388,Girl Band,The Talkies,Akineton,1:46,1.0,undefined,never-rated
389,Sigur Rós,Sigur Rós,Álafoss,9:55,,0,not-rated
390,Justice,Woman,Alakazam,5:11,3.0,undefined,never-rated
391,Perfume Genius,No Shape,Alan,2:46,7.0,undefined,never-rated
392,Sufjan Stevens,Greetings From Michigan: The Great Lakes State,"Alanson, Crooked River",1:19,,0,not-rated
393,Pinegrove,Marigold,The Alarmist,4:01,1.0,undefined,never-rated
394,Lee Ranaldo Band Featuring J Mascis,Just Tell Me That You Want Me ‒ A Tribute To Fleetwood Mac,Albatross,4:15,,0,not-rated
395,FIDLAR,Almost Free,Alcohol,3:15,2.0,1,thumbs-down
396,Pinegrove,Marigold,Alcove,2:47,1.0,undefined,never-rated
397,Xiu Xiu,Remixed & Covered,Ale,3:30,,undefined,never-rated
398,Typhoon,Offerings,Algernon,4:19,2.0,undefined,never-rated
399,Tom Waits,Alice,Alice,4:28,,0,not-rated
400,Nana Grizol,"""Ruth""",Alice and Gertrude,3:28,,0,not-rated
401,Crystal Castles,Crystal Castles,Alice Practice,2:41,1.0,0,not-rated
402,Snooze,Snooze,Alicia's House,1:01,1.0,undefined,never-rated
403,Die Antwoord,Mount Ninji and da Nice Time Kid,Alien,4:16,,undefined,never-rated
404,The Magnetic Fields,The House Of Tomorrow [EP] [Bonus Track],Alien Being,2:32,,0,not-rated
405,Crystal Stilts,In Love With Oblivion,Alien Rivers,7:16,,0,not-rated
406,Horse Jumper of Love,So Divine,Aliens,1:28,1.0,undefined,never-rated
407,Joyero,Release the Dogs,Alight,3:52,1.0,undefined,never-rated
408,Chelsea Light Moving,Chelsea Light Moving,Alighted,7:47,,0,not-rated
409,(Sandy) Alex G,Rocket,Alina,3:02,2.0,undefined,never-rated
410,together PANGEA,Bulls and Roosters,Alison,2:48,1.0,undefined,never-rated
411,Pearl Jam,Ten,Alive,5:40,2.0,undefined,never-rated
412,Vagabon,Infinite Worlds,Alive and A Well,4:02,1.0,undefined,never-rated
413,Soft Hair,Soft Hair,Alive Without Medicine,5:05,,undefined,never-rated
414,Gorillaz,Demon Days,All Alone,3:34,,0,not-rated
415,Margo Price,All American Made,All American Made,5:50,3.0,undefined,never-rated
416,Peace be still,64,All-American pastime,3:16,,0,not-rated
417,The Decemberists,The King Is Dead,All Arise,3:10,,0,not-rated
418,Paul Simon,Graceland (25th Anniversary Edition),All Around The World Or The Myth Of Fingerprints,3:18,,0,not-rated
419,Paul Simon,Graceland (25th Anniversary Edition),All Around The World Or The Myth Of Fingerprints (Early Version),3:17,,0,not-rated
420,Sturgill Simpson,A Sailor's Guide to Earth,All Around You,3:35,,undefined,never-rated
421,The Airborne Toxic Event,All At Once,All At Once,5:15,,0,not-rated
422,Girlpool,What Chaos Is Imaginary,All Blacked Out,3:07,3.0,undefined,never-rated
423,Jeff Rosenstock,We Cool?,All Blissed Out,3:33,1.0,0,not-rated
424,The Cure,Faith (Deluxe Edition),All Cats Are Grey [Live Summer 1981],5:37,,undefined,never-rated
425,The Cure,Faith (Deluxe Edition),All Cats Are Grey (Remastered Version),5:27,1.0,undefined,never-rated
426,Kitten Forever,7 Hearts,All Day,2:07,,undefined,never-rated
427,The Morning Benders,Big Echo,All Day Day Light,3:38,,0,not-rated
428,Smith Westerns,Dye It Blonde,All Die Young,3:46,,0,not-rated
429,Rival Sons,Feral Roots,All Directions,4:29,,undefined,never-rated
430,Honeyblood,Honeyblood,All Dragged Up,3:08,2.0,undefined,never-rated
431,Kal Marks,Universal Care,All Error Is,3:42,1.0,undefined,never-rated
432,The Airborne Toxic Event,All At Once,All For A Woman,3:45,,0,not-rated
433,Sufjan Stevens,The Age Of Adz,All For Myself,2:55,1.0,0,not-rated
434,The New Pornographers,Electric Version,All For Swinging You Around,3:42,,0,not-rated
435,The New Pornographers,Electric Version,All for Swinging You Around,3:42,,undefined,never-rated
436,Thom Yorke,Ciao My Shining Star (Deluxe Edition),All For The Best,5:30,,0,not-rated
437,Superchunk,What a Time to Be Alive,All for You,3:26,,undefined,never-rated
438,Sufjan Stevens,Greetings From Michigan: The Great Lakes State,"All Good Naysayers, Speak Up Or Forever Hold Your Peace",4:33,1.0,0,not-rated
439,The Walkmen,A Hundred Miles Off,All Hands And The Cook,4:05,,0,not-rated
440,Death From Above 1979,Outrage! Is Now,All I C Is U & Me,3:00,1.0,undefined,never-rated
441,Sharon Van Etten,Tramp,All I Can,4:54,,0,not-rated
442,The Tallest Man On Earth,I Love You. It's a Fever Dream.,All I Can Keep Is Now,3:45,3.0,undefined,never-rated
443,Sun Airway,Heraldic Black Cherry,All I Ever,3:23,,undefined,never-rated
444,The Airborne Toxic Event,All At Once,All I Ever Wanted,4:18,,0,not-rated
445,Santigold,99 Cents,All I Got,2:56,1.0,undefined,never-rated
446,Washed Out,Paracosm,All I Know,5:27,2.0,0,not-rated
447,Lydia,Illuminate,All I See,4:58,1.0,0,not-rated
448,Anna of the North,Lovers,All I Want,3:22,,undefined,never-rated
449,Let's Go Sailing,The Chaos In Order,All I Want From You Is Love [Album Version],3:48,,0,not-rated
450,Sun Airway,Heraldic Black Cherry,All In,4:14,,undefined,never-rated
451,The Joy Formidable,Aaarth,All in All,5:47,2.0,undefined,never-rated
452,British Sea Power,Do You Like Rock Music?,All In It,2:12,,0,not-rated
453,Sam Amidon,All Is Well,All Is Well,4:24,,0,not-rated
454,Sebadoh,Secret EP,All Kinds,1:33,,0,not-rated
455,The Sufis,After Hours,All Knowing,3:36,4.0,undefined,never-rated
456,Eleanor Friedberger,New View,All Known Things,5:07,5.0,undefined,never-rated
457,Angel Olsen,All Mirrors,All Mirrors,4:42,1.0,undefined,never-rated
458,Bogues,"Life, Slowly",All Moved In,4:47,7.0,undefined,never-rated
459,The Last Dinosaur,The Nothing,All My Faith,3:22,,undefined,never-rated
460,Over The Rhine,The Long Surrender,All My Favorite People,6:41,,0,not-rated
461,ShitKid,This Is It,All My Fears,2:46,6.0,undefined,never-rated
462,LCD Soundsystem,Sound Of Silver,All My Friends,7:43,2.0,0,not-rated
463,Brooke Bentham,Everyday Nothing,All My Friends Are Drunk,3:34,1.0,undefined,never-rated
464,Purple Mountains,Purple Mountains,All My Happiness is Gone,4:20,1.0,undefined,never-rated
465,Restorations,LP3,All My Home,4:33,,0,not-rated
466,La Sera,Hour Of The Dawn,All My Love is For You,3:27,,0,not-rated
467,Modest Mouse,Building Nothing Out Of Something,All Night Diner,4:43,,0,not-rated
468,Homeshake,Helium,All Night Long,3:37,2.0,undefined,never-rated
469,A.C. Newman,Get Guilty,All Of My Days And All Of My Days Off,3:51,,0,not-rated
470,Me in Capris,For Those Who Think You,All of the Time,3:24,8.0,undefined,never-rated
471,Something For Rockets,Something For Rockets,All OK,2:59,,0,not-rated
472,Equipment,Ruthless Sun,All on You,3:51,2.0,undefined,never-rated
473,Pearl Jam,Riot Act,All or None,4:37,,0,not-rated
474,Built To Spill,Untethered Moon,All Our Songs,6:14,,0,not-rated
475,Desperate Journalist,Grow Up,All Over,4:32,1.0,undefined,never-rated
476,Washed Out,Paracosm,All Over Now,3:55,2.0,0,not-rated
477,Black Rebel Motorcycle Club,Wrong Creatures,All Rise,5:40,1.0,undefined,never-rated
478,Lucero,Lucero,All Sewn Up,4:30,1.0,0,not-rated
479,The Magnetic Fields,Love At The Bottom Of The Sea,All She Cares About Is Mariachi,2:38,,0,not-rated
480,Rilo Kiley,Rkives,All The Drugs,3:45,6.0,0,not-rated
481,Elton John,Goodbye Yellow Brick Road,All The Girls Love Alice,5:09,,0,not-rated
482,Teen Suicide,A Whole Fucking Lifetime of This,all the lonely nights in your life,2:43,1.0,undefined,never-rated
483,Elton John,Madman Across The Water,All The Nasties,5:10,,0,not-rated
484,The New Pornographers,Challengers,All The Old Showstoppers,4:08,,0,not-rated
485,fun.,Aim and Ignite,All The Pretty Girls,3:23,,0,not-rated
486,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,All The Right Friends,2:47,,0,not-rated
487,Dressy Bessy,Kindercore Records Christmas Two,All The Right Reasons,2:38,1.0,undefined,never-rated
488,Angry Angles,Angry Angles,All the Same,1:28,1.0,undefined,never-rated
489,Danny Norbury,Light in August,All the Stars Are Out Tonight,3:28,7.0,undefined,never-rated
490,The New Pornographers,Challengers,All The Things That Go To Make Heaven And Earth,3:09,,0,not-rated
491,French Vanilla,How Am I Not Myself?,All the Time,2:34,1.0,undefined,never-rated
492,Okkervil River,The Silver Gymnasium,All the Time Every Day,4:36,2.0,0,not-rated
493,The Go! Team,All the Way Live,All the Way Live,3:33,1.0,undefined,never-rated
494,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,All The Way To Reno,4:46,,0,not-rated
495,the national,alligator,all the wine,3:16,1.0,0,not-rated
496,Lucero,Lucero,All These Love Songs,4:26,1.0,0,not-rated
497,The Killers,Hot Fuss,All These Things That I've Done,5:02,,0,not-rated
498,Colin Stetson,All This I Do For Glory,All this I do for glory,7:19,1.0,undefined,never-rated
499,Cyndi Lauper,She's So Unusual,All Through the Night,4:32,1.0,undefined,never-rated
500,Amber Coffman,City of No Reply,All to Myself,5:39,3.0,undefined,never-rated
501,Cloud Cult,Aurora Borealis,All Together Alone,3:48,,0,not-rated
502,The Mountain Goats,We Shall All Be Healed,All Up The Seething Coast,3:45,,0,not-rated
503,Tobin Sprout,Moonflower Plastic,All Used Up,1:59,,undefined,never-rated
504,Grizzly Bear,Veckatimest,All We Ask,5:19,,0,not-rated
505,The Flaming Lips,Yoshimi Battles The Pink Robots,All We Have Is Now,3:53,,0,not-rated
506,This Is the Kit,Moonshine Freeze,All Written Out in Numbers,4:50,2.0,undefined,never-rated
507,The Black Keys,Attack & Release,All You Ever Wanted,2:56,,0,not-rated
508,Free Cake for Every Creature,Talking Quietly of Anything With You,All You Gotta Be When You're 23 Is Yourself,2:26,,undefined,never-rated
509,The Beatles,1 (Remastered),All You Need Is Love (Remastered 2015),3:47,4.0,undefined,never-rated
510,Ghostland Observatory,Paparazzi Lightning,All You Rock & Rollers,2:21,,0,not-rated
511,Bat For Lashes,The Haunted Man,All Your Gold,4:33,,0,not-rated
512,Stella Donnelly,Beware of the Dogs,Allergies,2:55,5.0,undefined,never-rated
513,Soccer Mommy,Collection,Allison,2:39,4.0,undefined,never-rated
514,The Brave Little Abacus,just got back from the discomfort—we’re alright,"Allston, Massachusetts December 2009—January 2010",1:21,,0,not-rated
515,Jonny Greenwood,Phantom Thread (Original Motion Picture Soundtrack),Alma,4:07,1.0,undefined,never-rated
516,We Were Promised Jetpacks,These Four Walls,An Almighty Thud,3:34,,0,not-rated
517,The Mountain Goats,Hex of Infinite Binding EP,Almost Every Door,4:31,8.0,undefined,never-rated
518,Dinosaur Jr,I Bet On Sky,Almost Fare,4:53,,0,not-rated
519,Doves,Some Cities,Almost Forgot Myself,4:43,,0,not-rated
520,FIDLAR,Almost Free,Almost Free,2:15,2.0,1,thumbs-down
521,Parquet Courts,Wide Awake!,Almost Had to Start a Fight/In and Out of Patience,3:14,1.0,undefined,never-rated
522,The Flaming Lips,Oczy Mlody,Almost Home (Blisko Domu),4:53,1.0,undefined,never-rated
523,Nana Grizol,Ursa Minor,Almost Know Your Name,2:52,3.0,undefined,never-rated
524,Dinosaur Jr,Beyond,Almost Ready,3:09,,0,not-rated
525,The Sidekicks,Weight of Air,Almost the Same,2:29,,undefined,never-rated
526,Songs: Ohia,The Magnolia Electric Co.,Almost Was Good Enough,4:28,21.0,5,thumbs-up
527,Jenny Lewis,The Voyager,Aloha & The Three Johns,4:04,,0,not-rated
528,Jealous,We Love You - EP,Alone,4:10,1.0,undefined,never-rated
529,Love,Forever Changes (2015 Remastered Version),Alone Again Or (2015 Remastered Version),3:17,1.0,undefined,never-rated
530,Neko Case,"Live From Austin, TX",Alone And Forsaken,3:04,,undefined,never-rated
531,Glen Hansard and Markéta Irglová,The Swell Season,Alone Apart,4:48,,0,not-rated
532,Cloud Cult,Aurora Borealis,Alone At A Party In A Ghost Town,2:20,,0,not-rated
533,Future Teens,Breakup Season,Alone at the Party,3:59,11.0,undefined,never-rated
534,Eskimeaux,Ó on Audiotree Live,Alone at the Party (Audiotree Live Version),1:59,,undefined,never-rated
535,Modest Mouse,The Moon & Antarctica [Bonus Tracks],Alone Down There,2:23,1.0,0,not-rated
536,The Strokes,Is This It?,"Alone, Together",3:09,,0,not-rated
537,Speedy Ortiz,Twerp Verse,Alone with Girls,3:24,1.0,undefined,never-rated
538,Daughter,Not To Disappear,Alone / With You,4:33,1.0,undefined,never-rated
539,M. Ward,Migration Stories,Along the Santa Fe Trail,3:08,,undefined,never-rated
540,Silver Jews,"Lookout Mountain, Lookout Sea","Aloyisius, Bluegrass Drummer",1:54,,0,not-rated
541,John K. Samson,Winter Wheat,Alpha Adept,3:24,2.0,undefined,never-rated
542,At The Drive-In,In Casino Out,Alpha Centauri,3:13,,0,not-rated
543,The Mountain Goats,Tallahassee,Alpha Rats Nest,2:11,,0,not-rated
544,Elliott Smith,Elliott Smith,Alphabet Town,4:12,,0,not-rated
545,The Mountain Goats,The Coroners Gambit,The Alphonse Mambo,2:44,,0,not-rated
546,William Tyler,Goes West,Alpine Star,5:26,4.0,undefined,never-rated
547,Beck,Sea Change,Already Dead,2:59,,0,not-rated
548,Alvvays,Antisocialites,Already Gone,3:03,27.0,undefined,never-rated
549,Third Eye Blind,Third Eye Blind (20th Anniversary Edition),Alright Caroline,4:50,,undefined,never-rated
550,The Spook School,Could It Be Different?,Alright (Sometimes),3:03,4.0,undefined,never-rated
551,Animal Collective,Merriweather Post Pavilion,Also Frightened,5:13,,0,not-rated
552,Radiator Hospital,Play the Song You Like,Also Ran,3:24,3.0,undefined,never-rated
553,Horse Feathers,Appreciation,Altamont,3:02,,undefined,never-rated
554,Wye Oak,Civilian,The Alter,3:42,2.0,0,not-rated
555,King Gizzard & The Lizard Wizard,Murder Of The Universe,Alter Me I,0:45,3.0,undefined,never-rated
556,King Gizzard & The Lizard Wizard,Murder Of The Universe,Alter Me II,1:25,3.0,undefined,never-rated
557,King Gizzard & The Lizard Wizard,Murder Of The Universe,Alter Me III,1:26,2.0,undefined,never-rated
558,King Gizzard & The Lizard Wizard,Murder Of The Universe,Altered Beast I,2:23,4.0,undefined,never-rated
559,King Gizzard & The Lizard Wizard,Murder Of The Universe,Altered Beast II,4:28,4.0,undefined,never-rated
560,King Gizzard & The Lizard Wizard,Murder Of The Universe,Altered Beast III,2:14,4.0,undefined,never-rated
561,King Gizzard & The Lizard Wizard,Murder Of The Universe,Altered Beast IV,5:10,4.0,undefined,never-rated
562,Anna of the North,Lovers,Always,3:55,,undefined,never-rated
563,The Sixth Great Lake,Kindercore Records Christmas Two,"Always After Christmas, Boring",2:55,,undefined,never-rated
564,The Walkmen,A Hundred Miles Off,Always After You ('Til You Started After Me),3:33,,0,not-rated
565,Parquet Courts,Sunbathing Animal,Always Back In Town,2:38,,0,not-rated
566,Esther Rose,You Made It This Far,Always Changing,3:06,1.0,undefined,never-rated
567,Tiny Moving Parts,Pleasant Living,Always Focused,2:40,,undefined,never-rated
568,Macseal,Super Enthusiast,Always Hazy,3:39,,undefined,never-rated
569,The A-Sides,Silver Storms,Always In Trouble,6:32,,0,not-rated
570,The Greatest Bits,Kingdom Hearts,Always On My Mind,1:48,1.0,undefined,never-rated
571,Yo La Tengo,May I Sing With Me,Always Something,4:38,,0,not-rated
572,Rat Kid Cool,Year of the Rat,Always the Same,3:03,3.0,undefined,never-rated
573,Yo La Tengo,President Yo La Tengo/New Wave Hot Dogs,Alyda,3:39,,0,not-rated
574,Neon Indian,Psychic Chasms,(AM),0:26,,0,not-rated
575,Grandaddy,Under The Western Freeway,A.M. 180,3:21,7.0,0,not-rated
576,Cayetana,New Kind of Normal,Am I Dead yet?,3:51,6.0,undefined,never-rated
577,The Total Bettys,This Is Paradise,Am I Glowing,3:42,1.0,undefined,never-rated
578,The Glow,Am I,Am I Good,2:40,2.0,undefined,never-rated
579,Animal Collective,Centipede Hz,Amanita,5:37,,0,not-rated
580,Cat Power and Dirty Delta Blues,Dark Was The Night: A Red Hot Compilation [Disc 2],Amazing Grace,3:34,,0,not-rated
581,The A-Sides,Silver Storms,Amazing Graces,4:06,3.0,0,not-rated
582,Animal Collective,Meeting Of The Waters,Amazonawana / Anaconda Opportunity,5:07,,undefined,never-rated
583,Yuno,Moodie,Amber,3:41,12.0,undefined,never-rated
584,Eagulls,Eagulls,Amber Veins,3:36,,0,not-rated
585,Shearwater,Fellow Travelers,Ambiguity,4:01,1.0,0,not-rated
586,Doves,Some Cities,Ambition,4:01,,0,not-rated
587,Bad Books,II,Ambivalent Peaks,5:09,,0,not-rated
588,Yeasayer,Odd Blood,Ambling Alp,3:56,5.0,0,not-rated
589,TV On The Radio,"Desperate Youth, Blood Thirsty Babes",Ambulance,4:55,,0,not-rated
590,Clap Your Hands Say Yeah,The Tourist,Ambulance Chaser,3:08,,undefined,never-rated
